RNA3: K02703; RNA1: L00163; RNA2: X01572
RNA1: AB724113; RNA3: AB724115
RNA1: MT319109; RNA2: MT319110; RNA3: MT319111
RNA1: MW888424; RNA2: MW888423; RNA3: MW888422
RNA1: AJ272327; RNA2: AJ272328; RNA3: AJ272329
RNA3: M60291; RNA2: M64713; RNA1: M65138
RNA3: J02042; RNA2: X01678; RNA1: X02380
RNA2: M28817; RNA3: M28818; RNA1: M65139
RNA1: AB194806; RNA2: AB194807; RNA3: AB194808
RNA1: AB444583; RNA2: AB444584; RNA3: AB444585
RNA1: AB080598; RNA2: AB080599; RNA3: AB080600
RNA1: MF688613; RNA2: MF688614; RNA3: MF688615
RNA2: D00355; RNA1: D00356; RNA3: D10538
RNA1: FM881899; RNA2: FM881900; RNA3: FM881901
RNA1: U15728; RNA2: U15729; RNA3: U15730
RNA3: AJ277268; RNA1: D10044; RNA2: D10663
RNA1: JX463340; RNA2: JX463341; RNA3: JX463342
ON932434; ON932435; ON932436
RNA1: AF235033; RNA2: AF235165; RNA3: AF235166
RNA2: AF174585; RNA3: U15608
RNA1: EU919666; RNA2: EU919667; RNA3: X86352
MN612758; MN612759; MN612760
RNA1: DQ091193; RNA2: DQ091194; RNA3: DQ091195
RNA1: KF031037; RNA2: KF031038; RNA3: KF031039
OL964100; OL964099; OL964098
RNA3: U17390; RNA2: U17726; RNA1: U23715
RNA1: EF584664; RNA2: EF584665; RNA3: U17389
RNA2: U34050; RNA1: U57047; RNA3: U85399
RNA1: AY682102; RNA2: AY707771; RNA3: AY707772
OK666835; OK666836; OK666837
RNA1: AY500236; RNA2: AY500237; RNA3: AY500238
RNA2: FN669168; RNA3: FN669169; RNA1: HE572565
RNA2: AF277662; RNA3: L28145; RNA1: U57648
RNA1: AY496068; RNA2: AY496069; RNA3: U35145
RNA1: AF278534; RNA2: AF278535; RNA3: U57046
RNA1: KT290039; RNA2: KT290040; RNA3: KT290041
MW579753; MW579754; MW579755
MT017861; MT017862; MT017863
ON843765; ON843766; ON843767
RNA1: U93192; RNA2: U93193; RNA3: U93194
OL472060; OL472061; OL472062
RNA3: AY363228; RNA2: AY743591; RNA1: DQ318818
OL539723; OL539724; OL539725
RNA1: AF226160; RNA2: AF226161; RNA3: AF226162
RNA1: KT779204; RNA2: KT779205; RNA3: KT779206
RNA2: U75538; RNA1: U80934; RNA3: X00435
MZ170696; MZ170697; MZ170698
RNA3: X76993; RNA1: X94346; RNA2: X94347
MH206615
MT409627
AF531505
MF198462
EF546442
FJ467503
LC052212
AF037268
AF414119
JQ023131
KC904540
AB733585
MG919988
KF533697
X73476
FJ869862
DQ860839
DQ357218
AY792620
MH033657
KJ748003
KT203917
U16304
MH267701
AY881628
RNA1: KR002686; RNA2: KR002687
RNA1: FJ815440; RNA2: FJ815441
RNA1: AY242077; RNA2: AY242078
